"key","headline","doc_id","lexi_negative","lexi_positive","lexi_neg_positive","lexi_neg_negative","net_lexi_tone","anew_valence","anew_valence_label","anew_arousal","anew_dominance","num_words_ex_stopwords","num_words_inc_stopwords","flesch_score"
25,"""Housing crisis worsens as landlords exploit tenants with high rent and poor living conditions.""","text25",4,0,0,0,-0.285714285714286,4.19888888888889,"neutral",4.21888888888889,5.11888888888889,11,14,57.27
26,"""Allegations of embezzlement surface in political campaign.""","text26",1,0,0,0,-0.142857142857143,4.146,"neutral",4.222,4.504,5,7,-20.24
27,"""Global supply chain crisis deepens, hurting businesses and consumers.""","text27",2,0,0,0,-0.222222222222222,4.48571428571429,"neutral",4.22428571428571,4.61,8,9,36.96
28,"""Government corruption leads to bankruptcy of major company.""","text28",2,0,0,0,-0.25,4.33666666666667,"neutral",4.24666666666667,4.25833333333333,6,8,21.06
29,"""Derogatory Rhetoric from Elected Officials Harms Economic Relations.""","text29",2,0,0,0,-0.25,4.48857142857143,"neutral",4.25285714285714,4.73571428571429,7,8,21.06
30,"""Government Shutdown Threatens to Stifle Economic Growth.""","text30",2,0,0,0,-0.285714285714286,4.21,"neutral",4.258,4.4,6,7,30.53
31,"""Economic fallout from natural disaster forces government to revise budget.""","text31",2,0,0,0,-0.2,4.23,"neutral",4.2675,4.24625,8,10,19.03
32,"""Poor infrastructure and inadequate drainage systems cause floods and property damage.""","text32",3,0,0,0,-0.272727272727273,4.18333333333333,"neutral",4.27,4.64555555555556,9,11,34.93
33,"""Labor shortage threatens to slow economic recovery.""","text33",2,1,0,0,-0.142857142857143,4.41666666666667,"neutral",4.27166666666667,4.67,6,7,30.53
34,"""Economic Sanctions Impose Heavy Burden on Impoverished Nations.""","text34",3,0,0,0,-0.375,4.23571428571429,"neutral",4.27714285714286,4.21714285714286,7,8,21.06
35,"""Economic growth slows down due to government regulation and rising debt.""","text35",1,0,0,0,-0.0909090909090909,4.45625,"neutral",4.28375,4.6975,8,11,51.85
36,"""High levels of poverty lead to an increase in crime in impoverished neighborhoods.""","text36",3,0,0,0,-0.230769230769231,4.4275,"neutral",4.36625,4.925,8,13,58.28
37,"""Depression and Debt: Bailout Packages Fail to Address Root Causes of Economic Decline.""","text37",3,0,0,0,-0.230769230769231,4.08444444444444,"neutral",4.30333333333333,4.55333333333333,10,13,58.28
38,"""Economy slows down amid power shortage and supply chain disruptions.""","text38",2,0,0,0,-0.2,4.35142857142857,"neutral",4.30714285714286,4.63,8,10,52.87
39,"""Corporate Tax Evasion Exposes Flaws in Global Economic Systems.""","text39",1,0,0,0,-0.111111111111111,4.45875,"neutral",4.3075,4.55375,8,9,28.5
40,"""The government's failure to address climate change threatens the economy and environment.""","text40",2,0,0,0,-0.166666666666667,4.48375,"neutral",4.3275,4.365,8,12,33.92
41,"""Economic Recovery Hindered by Political Turmoil and Corruption.""","text41",3,1,0,0,-0.25,4.405,"neutral",4.32833333333333,4.50166666666667,6,8,-4.33
42,"""Gross Domestic Product (GDP) Plummets Amidst Trade Uncertainty.""","text42",1,0,0,0,-0.125,4.485,"neutral",4.335,5.075,8,8,37.98
43,"""Companies accused of price gouging during times of crisis.""","text43",2,0,0,0,-0.222222222222222,4.182,"neutral",4.342,4.348,6,9,53.88
44,"""Bankruptcy filing leaves creditors and customers in limbo.""","text44",1,0,0,0,-0.125,4.3975,"neutral",4.3425,4.7475,6,8,37.98
45,"""Federal Reserve criticized for failing to address income inequality.""","text45",3,0,0,0,-0.333333333333333,4.385,"neutral",4.375,4.835,7,9,11.58
46,"""Rising unemployment due to government bureaucracy and economic downturn.""","text46",0,0,0,0,0,4.185,"neutral",4.39666666666667,4.12,7,9,3.12
47,"""Corruption allegations implicate high-ranking government officials.""","text47",3,0,0,0,-0.5,4.49428571428571,"neutral",4.40857142857143,4.64285714285714,7,6,-69.98
48,"""Inflation and Allergies Drive Up Healthcare Costs.""","text48",0,0,0,0,0,4.236,"neutral",4.41,4.168,5,7,55.91
49,"""Small business owners struggle to stay afloat amidst crippling debt and economic recession.""","text49",3,1,0,0,-0.153846153846154,4.477,"neutral",4.415,4.447,11,13,58.28
50,"""Economic Misery Fuels Surge in Opioid Addiction.""","text50",2,0,0,0,-0.285714285714286,3.984,"negative",4.42,4.796,6,7,30.53
51,"""Federal Reserve weighs options to combat inflation.""","text51",1,0,0,0,-0.142857142857143,4.29166666666667,"neutral",4.42166666666667,4.61333333333333,6,7,30.53
52,"""The Cost of Healthcare: A Burden on Individuals and the Economy.""","text52",1,0,0,0,-0.0909090909090909,4.346,"neutral",4.442,4.366,5,11,51.85
53,"""Tariffs and Trade Wars Escalate Aggression Amongst Nations.""","text53",2,0,0,0,-0.25,4.274,"neutral",5.488,4.832,7,8,46.44
54,"""Economic Collapse Worsens Climate Crisis and Environmental Disaster.""","text54",4,0,0,0,-0.5,3.92166666666667,"negative",5.4,4.06166666666667,7,8,-12.79
55,"""Escalating Trade War Sparks Fear of Global Recession.""","text55",2,0,0,0,-0.25,4.20285714285714,"neutral",5.33428571428571,4.39428571428571,7,8,46.44
56,"""Catastrophic Cyber Attack Wreaks Havoc on Financial System.""","text56",3,0,0,0,-0.375,3.65,"negative",5.33166666666667,4.10666666666667,7,8,21.06
57,"""Cyber attack on financial institutions sparks fears of identity theft.""","text57",3,0,0,0,-0.3,4.06,"neutral",5.31857142857143,4.48714285714286,8,10,35.95
58,"""Escalating Trade War Triggers Wave of Corporate Bankruptcies.""","text58",2,0,0,0,-0.25,4.39714285714286,"neutral",5.30571428571429,4.84,7,8,29.52
59,"""Financial Disaster Pushes Millions into Extreme Poverty and Hunger.""","text59",3,0,0,0,-0.333333333333333,4.35714285714286,"neutral",5.28,4.27,7,9,28.5
60,"""Failing Banks Trigger Financial Panic and Social Unrest.""","text60",3,0,0,0,-0.375,4.20714285714286,"neutral",5.22285714285714,4.42428571428571,7,8,37.98
61,"""Financial Scandal Triggers Widespread Outrage and Protest.""","text61",3,0,0,0,-0.428571428571429,4.33,"neutral",5.13166666666667,4.585,6,7,38.99
62,"""Economic Recession Sparks Surge in Bankruptcies and Foreclosures.""","text62",1,0,0,0,-0.125,3.85,"negative",5.11,4.07,6,8,29.52
63,"""Government corruption scandal exposes crony capitalism.""","text63",2,0,0,0,-0.333333333333333,3.634,"negative",5.106,4.106,6,6,-27.68
64,"""Multinational corporation accused of sweatshop labor.""","text64",1,0,0,0,-0.166666666666667,3.814,"negative",5.034,4.52,5,6,-10.76
65,"""Disasters like hurricanes and wildfires cause financial losses and property abuse.""","text65",3,1,0,0,-0.181818181818182,3.95333333333333,"negative",5.17666666666667,4.39222222222222,9,11,34.93
66,"""The opioid epidemic has dangerous social and financial consequences.""","text66",2,0,0,0,-0.222222222222222,3.864,"negative",5.402,3.96,6,9,20.04
67,"""Trade dispute threatens to escalate into a dangerous financial war.""","text67",4,0,0,0,-0.4,3.52,"negative",5.56142857142857,4.22571428571429,7,10,35.95
68,"""Financial Despair Triggers Rise in Terrorism and Crime.""","text68",3,0,0,0,-0.375,3.79,"negative",5.57333333333333,4.55,6,8,46.44
69,"""Corporate greed leads to environmental devastation and destruction.""","text69",3,0,0,0,-0.375,3.98,"negative",5.04833333333333,4.47,6,8,-4.33
70,"""The rise of technological improvements leads to fears of unemployment.""","text70",1,1,0,0,0,4.72833333333333,"neutral",5.08166666666667,5.25,6,10,35.95
71,"""Toxic Pollution crisis hits food industry, prices increase.""","text71",4,0,0,0,-0.5,4.2225,"neutral",4.95625,4.83,8,8,37.98
72,"""Financial bailout fails to save declining industry from inevitable destructive collapse.""","text72",3,0,0,0,-0.272727272727273,4.17875,"neutral",4.91375,4.5,9,11,34.93
73,"""Food Insecurity Worsens as Financial Crisis Aggravates.""","text73",4,0,0,0,-0.571428571428571,3.872,"negative",5.248,4.616,6,7,-3.32
74,"""Stocks plummet amid fear of impending recession with alarming prices.""","text74",2,0,0,0,-0.2,3.92,"negative",4.88,3.81833333333333,8,10,61.33
75,"""Neglected Infrastructure Fails to Attract Foreign Money Investment.""","text75",2,0,0,0,-0.25,4.73,"neutral",5.25,5.09428571428571,7,8,4.14
76,"""Extensive Bank Failures Triggers a Dangerous Financial Chaos.""","text76",3,0,0,0,-0.375,4.06,"neutral",5.35142857142857,4.49857142857143,7,8,29.52
77,"""Inflation spikes following tornados in Mid-West, aggravates poverty.""","text77",3,0,0,0,-0.375,3.35666666666667,"negative",5.37666666666667,4.185,6,8,4.14
78,"""Extreme unemployment rates linger to plague economy.""","text78",2,0,0,0,-0.285714285714286,4.02166666666667,"neutral",5.33,4.39,6,7,38.99
79,"""Tech Industries Accused of Abuse and Hostility: Justice wanted.""","text79",3,0,0,0,-0.333333333333333,4.4,"neutral",5.33,4.78571428571429,7,9,36.96
80,"""Financial Collapse Spurs Rise in Homelessness Crisis and Crime.""","text80",4,0,0,0,-0.444444444444444,3.85,"negative",5.40666666666667,4.71666666666667,7,9,53.88
81,"""Market Plummets Amidst Fears of Approaching Catastrophe.""","text81",2,0,0,0,-0.285714285714286,4.248,"neutral",4.97,4.186,6,7,38.99
82,"""Market in chaos following corporate scandal allegations.""","text82",3,0,0,0,-0.428571428571429,4.27666666666667,"neutral",4.98333333333333,4.46333333333333,6,7,5.15
83,"""Unemployment spikes after bankruptcies: Financial Collapse.""","text83",2,0,0,0,-0.333333333333333,3.488,"negative",5.404,4.048,5,6,-10.76
84,"""Cybersecurity Threats Dominate Financial Industry.""","text84",1,0,0,0,-0.2,4.275,"neutral",5.4425,4.6525,5,5,-68.97
85,"""Market Crash Triggers Panic and Depression: Crime spikes.""","text85",3,0,0,0,-0.375,3.59142857142857,"negative",5.22571428571429,4.15,7,8,63.36
86,"""US faces criticism over its emergency response to the refugee crisis.""","text86",2,0,0,0,-0.181818181818182,4.26666666666667,"neutral",5.185,4.42166666666667,7,11,68.77
87,"""The Rent Crisis: Skyrocketing Rents Leave Many Homeless and in Agonizing Hunger.""","text87",3,0,0,0,-0.25,3.37714285714286,"negative",5.02285714285714,4.51428571428571,9,12,50.84
88,"""Financial Misery Spurs Increase in Violent Crime and Assaults.""","text88",4,0,0,0,-0.444444444444444,3.48,"negative",5.38428571428571,4.38,7,9,45.42
89,"""Inflation Crisis Aggrevates leading to Overprice Food and infuriating desperation.""","text89",3,0,0,0,-0.3,3.87,"negative",5.27166666666667,4.59166666666667,8,10,-6.36
90,"""Severe measures deployed for national debt crisis.""","text90",3,0,0,0,-0.428571428571429,3.70333333333333,"negative",5.07,4.745,6,7,38.99
91,"""Corporations accused of exploitation abroad: Humanity Crisis.""","text91",3,0,0,0,-0.428571428571429,3.644,"negative",5.358,4.638,6,7,-3.32
92,"""Financial Depression Sparks a Surge in Suicides and Psychological Crises.""","text92",1,0,0,0,-0.1,3.84142857142857,"negative",5.44428571428571,4.61142857142857,7,10,35.95
93,"""Industy devastated by financial disasters, resulting in layoffs and exploitation.""","text93",3,0,0,0,-0.3,3.9275,"negative",5.285,4.73,7,10,2.11
94,"""Conflict and Agonizing Political Instability Hurt Developing Economies.""","text94",4,0,0,0,-0.5,3.56714285714286,"negative",5.07857142857143,4.3,7,8,-38.17
95,"""Trade War Sparks Financial Apocalypse as Many Go Bankrupt.""","text95",2,0,0,0,-0.222222222222222,4.42285714285714,"neutral",5.21285714285714,4.37714285714286,8,9,62.34
96,"""Political Turmoil and Financial Collapse Lead to Horrible Crisis.""","text96",4,0,0,0,-0.444444444444444,3.75857142857143,"negative",5.26,4.40428571428572,7,9,20.04
97,"""E-commerce giant accused of labor abuse: Where is Justice?""","text97",2,0,0,0,-0.222222222222222,4.232,"neutral",5.452,5.06,5,9,62.34
98,"""Environmental improvements criticized for harming financial growth.""","text98",2,1,0,0,-0.142857142857143,4.55833333333333,"neutral",5.27833333333333,5.29833333333333,6,7,-20.24
99,"""Recession provokes a spike in depression and suicide rates.""","text99",2,0,0,0,-0.222222222222222,3.31833333333333,"negative",5.39166666666667,4.365,6,9,53.88
100,"""Opioid epidemic and addiction crisis is fatal for the economy.""","text100",4,0,0,0,-0.4,2.652,"negative",5.812,3.578,6,10,35.95
101,"""CEO faces allegations of fraud and bribery, causing a panicky outrage.""","text101",3,0,0,0,-0.272727272727273,3.88714285714286,"negative",5.38857142857143,4.52,8,11,68.77
102,"""Alarming Heat Waves Threatens to Disrupt US Economy.""","text102",3,0,0,0,-0.375,4.055,"neutral",5.44666666666667,4.58166666666667,7,8,63.36
103,"""Capitalism Under Fire as Allegations of Bribery Spike.""","text103",1,0,0,0,-0.125,3.804,"negative",5.548,4.752,5,8,37.98
104,"""Financial Depression Triggers Wave of Foreclosures: It is alarming.""","text104",2,0,0,0,-0.222222222222222,3.98,"negative",5.365,4.33833333333333,6,9,36.96
105,"""Housing market shows signs of cooling as prices stabilize.""","text105",0,1,0,0,0.111111111111111,5.83714285714286,"neutral",3.46714285714286,5.68142857142857,7,9,62.34
106,"""Online advertising market continues to grow as more businesses shift to digital channels.""","text106",0,0,0,0,0,5.61,"neutral",3.35875,5.56375,9,13,32.9
107,"""Autumn brings high tourism numbers to countryside.""","text107",0,0,0,0,0,6.075,"positive",3.64333333333333,5.705,6,7,64.37
108,"""Continuous Support for Small Businesses Contributes to Economic Equality.""","text108",0,2,0,0,0.222222222222222,5.92285714285714,"neutral",3.62714285714286,5.56142857142857,7,9,3.12
109,"""Housing market remains strong as mortgage rates remain low.""","text109",0,1,0,0,0.111111111111111,5.46875,"neutral",3.57875,5.43,8,9,62.34
110,"""E-commerce continues to reshape retail industry in a good way.""","text110",0,1,0,0,0.1,5.896,"neutral",3.466,5.636,6,10,52.87
111,"""Housing market experiences rise as prices start to slowdown.""","text111",0,0,0,0,0,6.005,"positive",3.91666666666667,6.01666666666667,7,9,53.88
112,"""The Affordable Housing Market: A Successw for the Younger Generation.""","text112",0,1,0,0,0.1,6.415,"positive",3.6575,5.82,6,10,44.41
113,"""Natural Resource Increase Leads to Economic Stability.""","text113",0,1,0,0,0.142857142857143,5.79833333333333,"neutral",3.775,5.51666666666667,6,7,5.15
114,"""Online shopping continues to grow, transforming retail industry.""","text114",0,0,0,0,0,5.602,"neutral",3.646,5.714,7,8,21.06
115,"""Manufacturing sector expands at fastest pace in a decade.""","text115",0,0,0,0,0,4.954,"neutral",3.664,5.392,6,9,53.88
116,"""Abundancy of affordable housing leads to decrease in homelessness and poverty.""","text116",2,2,0,0,0,5.018,"neutral",3.828,4.868,7,11,43.39
117,"""Cryptocurrency adoption grows as mainstream investors enter the market.""","text117",0,1,0,0,0.111111111111111,5.87166666666667,"neutral",3.67333333333333,5.82,7,9,36.96
118,"""New Industrial Environments Bring Sustainable Workplace Safety Regulations.""","text118",0,2,0,0,0.25,5.91142857142857,"neutral",4.05,5.27285714285714,8,8,-21.25
119,"""Business leaders call for end to discriminatory hiring practices.""","text119",1,0,0,0,-0.111111111111111,5.67,"neutral",3.682,5.556,7,9,28.5
120,"""Census data shows population growth in suburban areas: Good for economy!""","text120",0,1,0,0,0.0909090909090909,5.57125,"neutral",3.89125,5.2925,9,11,34.93
121,"""Minimum wage hike met with both support and opposition.""","text121",1,1,0,0,0,5.61166666666667,"neutral",3.71333333333333,5.23166666666667,6,9,53.88
122,"""Consumer Confidence in the Housing Market Continues to Rise.""","text122",0,0,0,0,0,6.01,"positive",3.72333333333333,6.155,6,9,45.42
123,"""The growing trend of telecommuting leads to changes in the real estate market.""","text123",0,0,0,0,0,5.88714285714286,"neutral",3.72857142857143,5.48714285714286,8,13,66.74
124,"""Small business confidence at all-time high: What does it mean for consumers?""","text124",0,1,0,0,0.0833333333333333,5.38571428571429,"neutral",3.90285714285714,5.12571428571429,7,12,76.22
125,"""Housing Market Cools as Home Sales Slow Down.""","text125",0,0,0,0,0,6.09833333333333,"positive",3.73833333333333,6.10833333333333,6,8,88.74
126,"""Real Estate Investors Turn to Second-Tier Cities for Higher Returns.""","text126",0,0,0,0,0,5.7325,"neutral",3.74375,5.56625,9,10,52.87
127,"""Stock market reaches new record high as investors remain optimistic.""","text127",0,1,0,0,0.1,6.15333333333333,"positive",3.74666666666667,5.77,9,10,61.33
128,"""Consumer sentiment rebounds after dip in previous months.""","text128",0,0,0,0,0,5.53,"neutral",3.76833333333333,5.205,6,8,37.98
129,"""Central bank announces new lending program to support small businesses.""","text129",0,1,0,0,0.1,6.02,"positive",3.82125,5.47,9,10,52.87
130,"""Infrastructure spending remains a key driver of economic growth.""","text130",0,0,0,0,0,5.755,"neutral",3.83,5.745,7,9,36.96
131,"""The growing trend of remote work leads to changes in the commercial real estate market.""","text131",0,0,0,0,0,5.579,"neutral",3.836,5.442,10,15,64.71
132,"""The Rise of ESG Investing and Sustainable Business Practices.""","text132",0,1,0,0,0.111111111111111,5.64333333333333,"neutral",3.83666666666667,6.20666666666667,6,9,53.88
133,"""Insurance industry adapts to changing customer needs: A new better way.""","text133",0,1,0,0,0.0909090909090909,5.5825,"neutral",3.88875,5.415,9,11,60.31
134,"""Cryptocurrencies are gaining mainstream acceptance among investors.""","text134",0,1,0,0,0.142857142857143,5.6775,"neutral",3.85,6.1375,6,7,22.07
135,"""Federal Reserve keeps interest rates unchanged in latest meeting.""","text135",0,0,0,0,0,5.34428571428571,"neutral",3.85142857142857,5.04428571428571,8,9,36.96
136,"""Technology sector sees record-breaking IPOs as investor interest grows.""","text136",1,0,0,0,-0.111111111111111,5.7275,"neutral",3.86,5.49375,9,9,28.5
137,"""Hospitality industry sees some recovery as business travel resumes.""","text137",0,1,0,0,0.111111111111111,6.18571428571429,"positive",4.07571428571429,5.90285714285714,7,9,11.58
138,"""Dollar gains ground against major currencies as investors seek safe haven.""","text138",1,1,0,0,0,6.17,"positive",3.87125,5.8875,8,11,68.77
139,"""The stock market experiences record highs amid economic recovery hopes.""","text139",0,2,0,0,0.2,6.15875,"positive",3.89875,5.74375,9,10,44.41
140,"""Retailers Shift to Sustainable Business Practices to Meet Consumer Demand.""","text140",0,1,0,0,0.1,5.38166666666667,"neutral",3.90166666666667,5.51333333333333,8,10,44.41
141,"""Government announces plan to address income inequality and poverty.""","text141",2,0,0,0,-0.222222222222222,4.96833333333333,"neutral",3.905,4.88,7,9,28.5
142,"""Economic forecast predicts prolonged period of slow yet continuous growth.""","text142",0,0,0,0,0,4.96,"neutral",3.83375,5.29625,9,10,27.49
143,"""Tesla's stock prices surge as the company expands into new markets.""","text143",0,0,0,0,0,5.76,"neutral",3.91428571428571,5.22428571428571,8,11,68.77
144,"""Baseball bat manufacturer expands production, adds jobs.""","text144",0,0,0,0,0,5.41142857142857,"neutral",3.91571428571429,5.42857142857143,7,7,22.07
145,"""Online Retailers Targeting the Growing Middle Class in Emerging Markets.""","text145",0,0,0,0,0,5.73833333333333,"neutral",3.92,5.785,8,10,35.95
146,"""The real estate industry is adapting to changing consumer preferences and needs.""","text146",0,1,0,0,0.0833333333333333,5.7875,"neutral",3.9275,5.61375,8,12,42.38
147,"""Financial services sector adapts to changing consumer behaviors.""","text147",0,0,0,0,0,5.52285714285714,"neutral",3.93428571428571,5.42571428571429,7,8,29.52
148,"""The rise of remote work has implications for urban planning and transportation.""","text148",1,0,0,0,-0.0833333333333333,5.33666666666667,"neutral",3.93833333333333,5.585,7,12,50.84
149,"""Bumper almond crop expected to bring profits to farmers.""","text149",0,0,0,0,0,5.92,"neutral",3.94142857142857,5.57428571428571,7,9,62.34
150,"""Online shopping becomes more popular as consumers shift to e-commerce.""","text150",0,0,0,0,0,5.7325,"neutral",3.9525,5.49,6,10,52.87
151,"""Ford announces plans to shift production to electric vehicles.""","text151",0,0,0,0,0,5.79428571428571,"neutral",3.95571428571429,5.78142857142857,7,9,53.88
152,"""Technology companies report record profits, driving overall market growth.""","text152",0,0,0,0,0,5.85111111111111,"neutral",3.95666666666667,5.39777777777778,9,9,20.04
153,"""Job market shows signs of improvement.""","text153",0,1,0,0,0.166666666666667,5.912,"neutral",3.958,5.604,5,6,73.85
154,"""Private equity firms continue to invest in high-growth startups.""","text154",0,0,0,0,0,5.67857142857143,"neutral",3.96142857142857,5.78142857142857,8,9,36.96
155,"""Economic Recovery Efforts Yield Positive Results.""","text155",0,3,0,0,0.5,6.145,"positive",4.225,5.945,6,6,6.17
156,"""Digital currency adoption gains momentum as more companies accept Bitcoin.""","text156",0,2,0,0,0.2,6.08714285714286,"positive",3.97,5.66571428571429,8,10,19.03
157,"""Mega-Corporation Dominance Creates Monopoly and Stifles Competition.""","text157",1,1,0,0,0,5.9175,"neutral",5.585,5.7175,5,7,-45.62
158,"""The Race for Artificial Intelligence Dominance: A great Opportunity.""","text158",0,3,0,0,0.333333333333333,6.12333333333333,"positive",5.13833333333333,5.69666666666667,6,9,3.12
159,"""The demand for renewable energy is driving innovation in the energy sector.""","text159",0,1,0,0,0.0833333333333333,6.00333333333333,"positive",5.49333333333333,5.905,7,12,25.46
160,"""Rapid Advancements in Electric Vehicles Spark Adventure Among Car Enthusiasts.""","text160",0,3,0,0,0.3,6.35875,"positive",5.39125,5.9325,9,10,27.49
161,"""Cryptocurrency craze spikes massive saves in the market.""","text161",1,0,0,0,-0.125,5.642,"neutral",5.152,5.692,6,8,63.36
162,"""Tech Startups Achieving Accelerated Growth Through Innovation.""","text162",0,2,0,0,0.285714285714286,6.514,"positive",5.242,6.146,6,7,5.15
163,"""Financial Collapse Sparks Run on Banks and ATMs.""","text163",1,0,0,0,-0.125,5.366,"neutral",5.19,4.736,6,8,80.28
164,"""Frisky Consumer Demand Boosts Sales of Sensual Products.""","text164",0,1,0,0,0.125,6.04,"positive",5.18142857142857,5.90571428571429,7,8,63.36
165,"""Facebook profits soar despite ongoing controversies.""","text165",1,0,0,0,-0.166666666666667,5.3875,"neutral",5.1775,5.1475,6,6,6.17
166,"""Rapid Growth in the Gig Economy Transforms the Labor Market.""","text166",0,0,0,0,0,5.38428571428571,"neutral",5.15857142857143,5.41285714285714,7,10,69.79
167,"""Microsoft acquires AI startup for $2 billion: A new opportunities rise.""","text167",0,1,0,0,0.0909090909090909,6.562,"positive",5.248,6.598,8,11,43.39
168,"""Automation Disrupts Labor Market, But Creates New Opportunities.""","text168",1,1,0,0,0,6.17833333333333,"positive",5.09166666666667,5.855,7,8,-4.33
169,"""The Paradox of Growth: Economic Expansion vs. Environmental Sustainability.""","text169",0,1,0,0,0.111111111111111,5.68,"neutral",5.064,5.122,6,9,-5.35
170,"""Technology advancements disrupt traditional industries, creating new opportunities and challenges.""","text170",2,3,0,0,0.1,6.23222222222222,"positive",5.05111111111111,5.58777777777778,9,10,-40.2
171,"""Exhilarating Foreign investment sparks controversy: Payday for all?""","text171",1,1,0,0,0,5.442,"neutral",5.778,4.834,6,8,-4.33
172,"""The Digital Divide: Access to Technology and Its Positive Impact on the Economy.""","text172",1,1,0,0,0,5.70857142857143,"neutral",5.08142857142857,5.64142857142857,7,13,32.9
173,"""Newlyweds Boost Consumer Spending with Honeymoon Travel and Experiences.""","text173",0,1,0,0,0.111111111111111,6.94833333333333,"positive",5.00166666666667,6.41166666666667,7,9,20.04
174,"""New Casino Games Boost Profits in Gaming Industry.""","text174",0,0,0,0,0,6.19571428571429,"positive",5.09428571428571,5.53428571428572,7,8,63.36
175,"""Brilliant Minds Discover New Opportunities in Animation Industry.""","text175",0,4,0,0,0.5,6.80714285714286,"positive",5.30142857142857,6.02571428571429,7,8,-12.79
176,"""Environmental improvements spur innovation in sustainable industries.""","text176",0,3,0,0,0.428571428571429,5.81,"neutral",5.23,5.762,6,7,-45.62
177,"""Labor market can profit from acceleration in automation and artificial intelligence.""","text177",0,0,0,0,0,5.93333333333333,"neutral",5.20666666666667,5.64333333333333,7,11,-15.84
178,"""Entertainers Energize financial income of the Nightlife Sectors.""","text178",0,2,0,0,0.25,5.965,"neutral",5.14666666666667,5.71833333333333,6,8,21.06
